source,slug,subtopico,lote,issue_codes
"supabase","unesc-enfermagem-processo-de-enfermagem-1776056149404-5","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","unesc-enfermagem-urgencias-e-emergencias-1780001220945-6","Urgências e Emergências","","stub_markers"
"supabase","unifil-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056274291-0","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","unifil-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056292978-4","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","unifil-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056292978-5","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","unifil-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344718151-7","Verificação de Sinais Vitais","","molde_golden_rule_sem_rows"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780003637054-8","Segurança do Paciente","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780003645544-0","Infecções no Contexto da Biossegurança","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780003645544-1","Infecções no Contexto da Biossegurança","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780003645544-2","Medidas de Prevenção e Precaução de Contato","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780003645544-3","Mobilização e Posicionamento do Paciente","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780003645544-4","Instalação e Manejo de Sondas","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780003645544-5","Oxigenoterapia e Cuidados Respiratórios","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780003645544-8","Verificação de Sinais Vitais","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780003645544-9","Verificação de Sinais Vitais","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780003654722-0","Mobilização e Posicionamento do Paciente","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780003654722-1","Processo de Enfermagem","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780004452857-5","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780004452857-7","Processo de Enfermagem","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780004452857-8","Oxigenoterapia e Cuidados Respiratórios","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780004452857-9","Saúde da Mulher","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780004469060-0","Saúde da Criança","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780004469060-1","Urgências e Emergências","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780004469060-3","Mobilização e Posicionamento do Paciente","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780004469060-5","Verificação de Sinais Vitais","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780004469060-6","Epidemiologia e Vigilância Epidemiológica","","stub_markers"
"supabase","unifil-enfermagem-processo-de-enfermagem-1780004469060-7","Procedimentos Diversos","","stub_markers"
"supabase","unifil-enfermagem-puncao-venosa-e-cuidados-com-cateteres-1779340232037-6","Instalação e Manejo de Sondas","","molde_golden_rule_sem_rows"
"supabase","unifil-enfermagem-urgencias-e-emergencias-1777104012755-2","Urgências e Emergências","","stub_markers"
"supabase","unifil-enfermagem-urgencias-e-emergencias-1777104012755-3","Urgências e Emergências","","stub_markers"
"supabase","univali-enfermagem-auditoria-e-gestao-da-qualidade-enfermagem-1779563701860-2","Imunização","","molde_golden_rule_sem_rows"
"supabase","univali-enfermagem-auditoria-e-gestao-da-qualidade-enfermagem-1779563701860-3","Imunização","","molde_golden_rule_sem_rows"
"supabase","univali-enfermagem-auditoria-e-gestao-da-qualidade-enfermagem-1779563701860-4","Imunização","","molde_golden_rule_sem_rows"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010594524-6","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010594524-7","Verificação de Sinais Vitais","","stub_markers"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010594524-8","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010594524-9","Verificação de Sinais Vitais","","stub_markers"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010600919-0","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010600919-1","Procedimentos Diversos","","stub_markers"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010600919-2","Processo de Enfermagem","","stub_markers"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010600919-3","Saúde da Mulher","","stub_markers"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010600919-4","Procedimentos Diversos","","stub_markers"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010600919-5","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010600919-6","Verificação de Sinais Vitais","","stub_markers"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010600919-7","Verificação de Sinais Vitais","","stub_markers"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010600919-8","Saúde da Criança","","stub_markers"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010600919-9","Doenças Respiratórias Crônicas (Asma, DPOC)","","stub_markers"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010905023-0","Processo de Enfermagem","","stub_markers"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010905023-2","Enfermagem do Trabalho","","stub_markers"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010905023-3","Saúde da Criança","","stub_markers"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010905023-4","Epidemiologia e Vigilância Epidemiológica","","stub_markers"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010905023-5","Verificação de Sinais Vitais","","stub_markers"
"supabase","univali-enfermagem-processo-de-enfermagem-1780010905023-6","Urgências e Emergências","","stub_markers"
"supabase","univida-enfermagem-nutricao-aplicada-a-enfermagem-1777102944034-3","Infecções Sexualmente Transmissíveis (ISTs)","","molde_golden_rule_sem_rows"
"supabase","univida-enfermagem-verificacao-de-sinais-vitais-1779344097180-2","Verificação de Sinais Vitais","","molde_concept_map_sem_items"
"supabase","vunesp-enfermagem-atencao-basica-saude-da-familia-1778968221218-3","Infecções Sexualmente Transmissíveis (ISTs)","","molde_golden_rule_sem_rows"
"supabase","vunesp-enfermagem-atencao-basica-saude-da-familia-1778968323839-4","Infecções Sexualmente Transmissíveis (ISTs)","","molde_golden_rule_sem_rows"
"supabase","vunesp-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056301382-5","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","vunesp-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056301382-6","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","vunesp-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056301382-7","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","vunesp-enfermagem-imunizacao-1779564090395-3","Imunização","","molde_golden_rule_sem_rows"
"supabase","vunesp-enfermagem-imunizacao-1779564090395-4","Imunização","","molde_golden_rule_sem_rows"
"supabase","vunesp-enfermagem-nutricao-aplicada-a-enfermagem-1777102845644-4","Instalação e Manejo de Sondas","","molde_golden_rule_sem_rows"
"supabase","vunesp-enfermagem-nutricao-aplicada-a-enfermagem-1777102944034-1","Instalação e Manejo de Sondas","","molde_golden_rule_sem_rows"
"supabase","vunesp-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056600234-8","Verificação de Sinais Vitais","","molde_golden_rule_sem_rows"
"supabase","vunesp-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344651728-5","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","vunesp-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344651728-8","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","vunesp-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344657661-1","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","vunesp-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344667377-6","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","vunesp-enfermagem-processo-de-enfermagem-1776056009428-5","Mobilização e Posicionamento do Paciente","","stub_markers"
"supabase","vunesp-enfermagem-processo-de-enfermagem-1776056149404-7","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","vunesp-enfermagem-processo-de-enfermagem-1776056149404-8","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","vunesp-enfermagem-processo-de-enfermagem-1780001673873-2","Verificação de Sinais Vitais","","stub_markers"
"supabase","vunesp-enfermagem-processo-de-enfermagem-1780001673873-3","Infecções Sexualmente Transmissíveis (ISTs)","","stub_markers"
"supabase","vunesp-enfermagem-processo-de-enfermagem-1780001673873-4","Saúde Mental","","stub_markers"
"supabase","vunesp-enfermagem-processo-de-enfermagem-1780001673873-5","Saúde da Mulher","","stub_markers"
"supabase","vunesp-enfermagem-processo-de-enfermagem-1780001673873-6","Saúde da Criança","","stub_markers"
"supabase","vunesp-enfermagem-processo-de-enfermagem-1780001673873-7","Mobilização e Posicionamento do Paciente","","stub_markers"
"supabase","vunesp-enfermagem-processo-de-enfermagem-1780001673873-9","Procedimentos Diversos","","stub_markers"
"supabase","vunesp-enfermagem-processo-de-enfermagem-1780001742844-1","Feridas e Queimaduras","","stub_markers"
"supabase","vunesp-enfermagem-processo-de-enfermagem-1780001742844-2","Infecções Sexualmente Transmissíveis (ISTs)","","stub_markers"
"supabase","vunesp-enfermagem-processo-de-enfermagem-1780001742844-3","Promoção à Saúde e Prevenção de Agravos","","stub_markers"
"supabase","vunesp-enfermagem-processo-de-enfermagem-1780001742844-6","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","vunesp-enfermagem-processo-de-enfermagem-1780003637054-2","Verificação de Sinais Vitais","","stub_markers"
"supabase","vunesp-enfermagem-processo-de-enfermagem-1780003637054-4","Enfermagem em Central de Material e Esterilização (CME)","","stub_markers"
"supabase","vunesp-enfermagem-processo-de-enfermagem-1780003637054-5","Enfermagem do Trabalho","","stub_markers"
"supabase","vunesp-enfermagem-processo-de-enfermagem-1780003637054-6","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-processo-de-enfermagem-1780003637054-7","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777103981770-2","Feridas e Queimaduras","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777103981770-3","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777103981770-4","Feridas e Queimaduras","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777103981770-6","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777103988389-0","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777103988389-4","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777103994618-4","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777103994618-5","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777103994618-6","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777103994618-7","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777103994618-8","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104000896-0","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104000896-1","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104012755-0","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104048047-6","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104048047-7","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104063550-0","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104063550-3","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104063550-4","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104063550-5","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104063550-6","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104063550-7","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104063550-8","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104070286-0","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104070286-1","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104070286-2","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104070286-3","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104070286-4","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104070286-5","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104077075-9","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104083571-0","Urgências e Emergências","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104083571-1","Saúde da Criança","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104083571-2","Feridas e Queimaduras","","stub_markers"
"supabase","vunesp-enfermagem-urgencias-e-emergencias-1777104090044-0","Urgências e Emergências","","stub_markers"
